time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2025-10-06T05:16:04Z,161,0,0,0,0,0,12437284,1467,9291395,0,0,0,0,0,0,5410,0,0,0,0,0,0,0,419,10,0,-2,1,5,1459,0,0,0,0,0, ,0,0,0,0,0,0,5406,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,175094184,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,4907,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:17:04Z,161,0,0,0,0,0,12555900,1467,9410011,0,0,0,0,0,0,9007,0,0,0,0,0,0,0,421,10,0,-3,1,5,3580,0,0,0,0,0, ,0,0,0,0,0,0,8998,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581941672,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,8391,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:18:04Z,161,0,0,0,0,0,12690412,1467,9544523,0,0,0,0,0,0,9843,0,0,0,0,0,0,0,427,10,0,-3,1,5,4401,0,0,0,0,0, ,0,0,0,0,0,0,9839,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,487403520,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,9308,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:19:04Z,161,0,0,0,0,0,12810604,1467,9664715,0,0,0,0,0,0,12833,0,0,0,0,0,0,0,433,10,0,-4,1,5,8608,0,0,0,0,0, ,0,0,0,0,0,0,12819,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,403818656,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12222,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:20:04Z,161,0,0,0,0,0,12949460,1467,9803571,0,0,0,0,0,0,15895,0,0,0,0,0,0,0,440,10,0,-4,1,5,11633,0,0,0,0,0, ,0,0,0,0,0,0,15895,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,515669632,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15321,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:21:04Z,161,0,0,0,0,0,13041548,1467,9895659,0,0,0,0,0,0,16348,0,0,0,0,0,0,0,443,10,0,-4,1,5,12485,0,0,0,0,0, ,0,0,0,0,0,0,16344,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,624764256,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,15925,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:22:04Z,161,0,0,0,0,0,13148236,1467,10002347,0,0,0,0,0,0,15902,0,0,0,0,0,0,0,452,10,0,-4,1,5,11997,0,0,0,0,0, ,0,0,0,0,0,0,15902,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,840678912,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15499,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:23:04Z,161,0,0,0,0,0,13599444,1467,10453555,0,0,0,0,0,0,19341,0,0,0,0,0,0,0,479,10,0,-5,1,5,10584,0,0,0,0,0, ,0,0,0,0,0,0,19323,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,741762416,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,17278,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:24:04Z,161,0,0,0,0,0,15454836,1467,12308947,0,0,0,0,0,0,34679,0,0,0,0,0,0,0,572,11,0,-6,1,5,6995,0,0,0,0,0, ,0,0,0,0,0,0,34665,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,483668840,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,26533,0,8038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:25:04Z,161,0,0,0,0,0,19209708,1467,16063819,0,0,0,0,0,0,57427,0,0,0,0,0,0,0,770,12,0,-6,1,5,3097,0,0,0,0,0, ,0,0,0,0,0,0,57423,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,170232320,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,40850,0,16375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:26:04Z,161,0,0,0,0,0,23405060,1467,20259171,0,0,0,0,0,0,64050,0,0,0,0,0,0,0,969,15,0,-7,1,5,2474,0,0,0,0,0, ,0,0,0,0,0,0,64040,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622168576,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,45077,0,18763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:27:04Z,161,0,0,0,0,0,28491988,1467,25346099,0,0,0,0,0,0,74835,0,0,0,0,0,0,0,1233,18,0,-7,1,5,2486,0,0,0,0,0, ,0,0,0,0,0,0,74831,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,489218424,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,52336,0,22231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:28:04Z,161,0,0,0,0,0,33362468,1467,30216579,0,0,0,0,0,0,73293,0,0,0,0,0,0,0,1496,22,0,-8,1,5,2405,0,0,0,0,0, ,0,0,0,0,0,0,73283,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,351895808,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,51272,0,21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:29:04Z,161,0,0,0,0,0,38549796,1467,35403907,0,0,0,0,0,0,76834,0,0,0,0,0,0,0,1774,23,0,-8,1,5,2370,0,0,0,0,0, ,0,0,0,0,0,0,76834,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,220391320,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53628,0,22928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:30:04Z,161,0,0,0,0,0,42555892,1467,39410003,0,0,0,0,0,0,61379,0,0,0,0,0,0,0,1975,27,0,-8,1,5,2664,0,0,0,0,0, ,0,0,0,0,0,0,61371,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,67851328,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,43287,0,17883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:31:04Z,161,0,0,0,0,0,46205892,1467,43060003,0,0,0,0,0,0,56389,0,0,0,0,0,0,0,2165,30,0,-9,1,5,2497,0,0,0,0,0, ,0,0,0,0,0,0,56379,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517690432,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,39972,0,16216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:32:04Z,161,0,0,0,0,0,48926412,1467,45780523,0,0,0,0,0,0,44103,0,0,0,0,0,0,0,2291,32,0,-9,1,5,2311,0,0,0,0,0, ,0,0,0,0,0,0,44099,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,330204264,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,31562,0,12411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:33:05Z,161,0,0,0,0,0,50502964,1467,47357075,0,0,0,0,0,0,27294,0,0,0,0,0,0,0,2370,33,0,-10,1,5,2766,0,0,0,0,0, ,0,0,0,0,0,0,27280,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,101999104,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,20391,0,6809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:34:05Z,161,0,0,0,0,0,52279332,1467,49133443,0,0,0,0,0,0,28730,0,0,0,0,0,0,0,2459,35,0,-10,1,5,3009,0,0,0,0,0, ,0,0,0,0,0,0,28726,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470049280,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,21369,0,7268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:35:05Z,161,0,0,0,0,0,53637164,1467,50491275,0,0,0,0,0,0,23921,0,0,0,0,0,0,0,2525,35,0,-11,1,5,3511,0,0,0,0,0, ,0,0,0,0,0,0,23907,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,205415040,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,18173,0,5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:36:05Z,161,0,0,0,0,0,55200628,1467,52054739,0,0,0,0,0,0,24807,0,0,0,0,0,0,0,2610,35,0,-12,1,5,3308,0,0,0,0,0, ,0,0,0,0,0,0,24797,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522084992,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,18588,0,6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:37:05Z,161,0,0,0,0,0,56899076,1467,53753187,0,0,0,0,0,0,26778,0,0,0,0,0,0,0,2690,38,0,-12,1,5,3390,0,0,0,0,0, ,0,0,0,0,0,0,26776,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,187365376,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,19714,0,6982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:38:05Z,161,0,0,0,0,0,59099676,1467,55953787,0,0,0,0,0,0,33757,0,0,0,0,0,0,0,2791,39,0,-12,1,5,4093,0,0,0,0,0, ,0,0,0,0,0,0,33751,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466286592,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,24580,0,9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:39:05Z,161,0,0,0,0,0,61423828,1467,58277939,0,0,0,0,0,0,35580,0,0,0,0,0,0,0,2908,40,0,-12,1,5,4511,0,0,0,0,0, ,0,0,0,0,0,0,35580,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,212194816,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26192,0,9271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:40:05Z,161,0,0,0,0,0,63353844,1467,60207955,0,0,0,0,0,0,32390,0,0,0,0,0,0,0,2995,40,0,-13,1,5,5014,0,0,0,0,0, ,0,0,0,0,0,0,32376,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585487872,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,24108,0,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:41:05Z,161,0,0,0,0,0,64868452,1467,61722563,0,0,0,0,0,0,27755,0,0,0,0,0,0,0,3075,40,0,-14,1,5,6207,0,0,0,0,0, ,0,0,0,0,0,0,27745,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,423395840,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,21471,0,6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:42:05Z,161,0,0,0,0,0,67356908,1467,64211019,0,0,0,0,0,0,40856,0,0,0,0,0,0,0,3208,40,0,-14,1,5,6395,0,0,0,0,0, ,0,0,0,0,0,0,40852,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,165831680,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,30234,0,10485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:43:05Z,161,0,0,0,0,0,70446252,1467,67300363,0,0,0,0,0,0,47894,0,0,0,0,0,0,0,3375,40,0,-15,1,5,4567,0,0,0,0,0, ,0,0,0,0,0,0,47880,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620913664,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,34318,0,13394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:44:05Z,161,0,0,0,0,0,73910356,1467,70764467,0,0,0,0,0,0,54192,0,0,0,0,0,0,0,3554,44,0,-15,1,5,3232,0,0,0,0,0, ,0,0,0,0,0,0,54188,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,368731136,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,38223,0,15786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:45:05Z,161,0,0,0,0,0,77688500,1467,74542611,0,0,0,0,0,0,59030,0,0,0,0,0,0,0,3749,47,0,-15,1,5,3247,0,0,0,0,0, ,0,0,0,0,0,0,59026,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,180284928,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,41472,0,17359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
